MIXTURE_FRACTION, PROGRESS VARIABLE, TEMPERATURE, Cp, MMW, rho, mu, TC, net_rxn-H2, net_rxn-H, net_rxn-O, net_rxn-O2, net_rxn-OH, net_rxn-HO2, net_rxn-H2O, net_rxn-H2O2, massfraction-H2, massfraction-H, massfraction-O, massfraction-O2, massfraction-OH, massfraction-HO2, massfraction-H2O, massfraction-H2O2, PREMIX_CDOT, 
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,-0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786100,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786110,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000000,14324.786110,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000002,14324.786120,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000014,14324.786190,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000078,14324.786500,2.015880,0.081889,0.000009,0.186828,-0.000000,0.000000,-0.000000,-0.000000,-0.000001,0.000000,0.000001,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.000000,0.000000,300.000412,14324.787810,2.015880,0.081889,0.000009,0.186828,-0.000001,0.000000,-0.000000,-0.000000,-0.000006,0.000000,0.000006,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,
1.000000,0.000001,300.002051,14324.793090,2.015879,0.081888,0.000009,0.186829,-0.000003,0.000001,-0.000000,-0.000000,-0.000039,0.000000,0.000042,0.000000,0.999999,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,
1.000000,0.000003,300.009636,14324.812240,2.015875,0.081886,0.000009,0.186833,-0.000010,-0.000006,-0.000001,-0.000001,-0.000259,0.000000,0.000277,0.000000,0.999997,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,
0.999997,0.000013,300.042566,14324.870190,2.015866,0.081877,0.000009,0.186849,0.000073,-0.000174,-0.000011,-0.000027,-0.001617,0.000003,0.001752,0.000000,0.999987,0.000010,0.000000,0.000001,0.000000,0.000000,0.000002,0.000000,-0.000046,
0.999980,0.000051,300.175884,14324.977810,2.015853,0.081840,0.000009,0.186914,0.001817,-0.002479,-0.000184,-0.000638,-0.009528,0.000069,0.010942,0.000001,0.999946,0.000033,0.000000,0.000004,0.000001,0.000000,0.000017,0.000000,-0.001180,
0.999878,0.000213,300.675828,14324.724990,2.015916,0.081706,0.000009,0.187152,0.022283,-0.027277,-0.002874,-0.012799,-0.053061,0.001346,0.072342,0.000039,0.999763,0.000102,0.000003,0.000024,0.000004,0.000000,0.000104,0.000000,-0.009484,
0.999309,0.000915,302.395793,14320.562000,2.016652,0.081271,0.000009,0.187944,0.203580,-0.249348,-0.039012,-0.213659,-0.269206,0.021493,0.545243,0.000909,0.998945,0.000297,0.000012,0.000140,0.000019,0.000002,0.000585,0.000000,0.010079,
0.996510,0.003875,307.741413,14292.494410,2.021218,0.080040,0.000009,0.190286,1.439403,-1.887139,-0.432043,-2.810581,-1.073932,0.256483,4.491354,0.016454,0.995385,0.000791,0.000050,0.000740,0.000083,0.000012,0.002936,0.000002,1.371178,
0.984800,0.015127,322.353199,14156.892080,2.042532,0.077218,0.000009,0.196169,7.383168,-11.079713,-3.539279,-26.338767,-2.088884,1.963701,33.498903,0.200871,0.981468,0.001893,0.000188,0.003404,0.000320,0.000053,0.012666,0.000007,18.955599,
0.946157,0.049856,356.032115,13673.662960,2.119707,0.072555,0.000010,0.207879,23.887945,-44.407999,-18.806131,-152.920272,5.175231,7.985870,177.757721,1.327635,0.937241,0.003909,0.000602,0.012903,0.000996,0.000167,0.044158,0.000024,129.032327,
0.854799,0.127232,418.708723,12478.951280,2.332772,0.067896,0.000012,0.225277,40.496701,-107.303786,-60.403727,-505.574459,48.004927,15.593394,565.288542,3.898408,0.834995,0.006635,0.001554,0.037772,0.002285,0.000360,0.116344,0.000052,465.077759,
0.709928,0.242499,512.455454,10535.569810,2.781295,0.066141,0.000014,0.245078,19.254108,-154.683551,-127.946484,-1021.181365,127.711242,16.559691,1135.703543,4.582816,0.675325,0.009070,0.003105,0.082176,0.003654,0.000539,0.226065,0.000065,1001.927256,
0.552242,0.359221,631.211585,8401.901948,3.523421,0.068026,0.000018,0.264614,-58.865592,-146.867335,-217.033514,-1477.091225,106.487825,14.273585,1777.350643,1.745611,0.503665,0.010367,0.004922,0.137114,0.004234,0.000619,0.339028,0.000051,1535.956817,
0.420101,0.448043,767.052024,6635.028421,4.541615,0.072155,0.000023,0.283066,-177.569996,-96.753223,-350.310492,-1771.758401,-137.213092,13.421291,2520.960896,-0.776981,0.361526,0.010656,0.006727,0.190431,0.004179,0.000608,0.425843,0.000030,1949.328397,
0.322444,0.504450,912.375405,5377.997440,5.772661,0.077105,0.000029,0.299622,-356.816859,-12.873342,-566.696492,-2082.211515,-624.391235,12.690390,3631.871501,-1.572447,0.257959,0.010442,0.008589,0.237591,0.004364,0.000554,0.480484,0.000017,2439.028374,
0.252267,0.535494,1060.223170,4521.379793,7.158372,0.082281,0.000035,0.312883,-697.022783,132.920265,-906.407597,-2934.454588,-1365.894930,9.652580,5762.878744,-1.671690,0.184967,0.010037,0.010742,0.279539,0.005545,0.000490,0.508667,0.000012,3631.477371,
0.200551,0.548183,1202.436938,3890.612844,8.675136,0.087922,0.000041,0.320683,-1320.562985,375.364607,-1389.556964,-5087.512620,-2186.646737,6.439282,9604.228272,-1.752855,0.132718,0.009529,0.013426,0.319099,0.008208,0.000433,0.516575,0.000012,6408.075605,
0.161009,0.000000,1331.731154,3397.430588,10.312881,0.094373,0.000047,0.321494,-2257.755730,711.221547,-1922.252995,-9111.872877,-2640.029624,3.321977,15219.188730,-1.821030,0.094622,0.008916,0.016865,0.359813,0.012539,0.000387,0.506841,0.000015,11369.628610,
